subject id,list,trial number,word,pic1,pic2,pic1type,pic2type,side clicked,chosenpic,response,trial type,datetesting,time,reaction time
72814-2,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/28/14,11:29,2708
72814-2,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/28/14,11:29,1527
72814-2,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/28/14,11:29,8201
72814-2,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/28/14,11:29,1957
72814-3,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/28/14,13:16,2448
72814-3,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/28/14,13:16,4855
72814-3,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/28/14,13:16,1303
72814-3,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/28/14,13:16,14482
72814-3,1,6,fill1,na,na,na,na,na,na,na,filler,7/28/14,13:16,na
72814-3,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/28/14,13:16,1253
72814-3,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/28/14,13:16,2816
72814-3,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/28/14,13:16,1839
72814-3,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/28/14,13:16,1093
72814-3,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/28/14,13:16,1106
72814-3,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/28/14,13:16,5688
72814-3,1,12,fill2,na,na,na,na,na,na,na,filler,7/28/14,13:16,na
72814-3,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/28/14,13:16,1401
72814-3,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/28/14,13:16,1791
72814-3,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/28/14,13:16,4308
72814-3,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/28/14,13:16,3304
72814-3,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/28/14,13:16,1811
72814-3,1,18,fill3,na,na,na,na,na,na,na,filler,7/28/14,13:16,na
72814-3,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/28/14,13:16,2159
72814-3,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/28/14,13:16,5241
72814-3,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/28/14,13:16,1603
72814-3,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/28/14,13:16,1807
72814-3,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/28/14,13:16,2904
72814-3,1,24,fill4,na,na,na,na,na,na,na,filler,7/28/14,13:16,na
72814-3,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/28/14,13:16,2828
72814-3,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/28/14,13:16,900
72814-3,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/28/14,13:16,2045
72814-3,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/28/14,13:16,1704
72814-4,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/28/14,13:30,10026
72814-4,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/28/14,13:30,2352
72814-4,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/28/14,13:30,6581
72814-4,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/28/14,13:30,13667
72814-4,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/28/14,13:30,2225
72814-4,1,6,fill1,na,na,na,na,na,na,na,filler,7/28/14,13:30,na
72814-4,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/28/14,13:30,3212
72814-4,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/28/14,13:30,4252
72814-4,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/28/14,13:30,1624
72814-4,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/28/14,13:30,5400
72814-4,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/28/14,13:30,5561
72814-4,1,12,fill2,na,na,na,na,na,na,na,filler,7/28/14,13:30,na
72814-4,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/28/14,13:30,2644
72814-4,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/28/14,13:30,3876
72814-4,1,15,kreeb,kreeb,shoe,novel,familiar,R,shoe,N,MEexperimental,7/28/14,13:30,4239
72814-4,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/28/14,13:30,10952
72814-4,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/28/14,13:30,4787
72814-4,1,18,fill3,na,na,na,na,na,na,na,filler,7/28/14,13:30,na
72814-4,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/28/14,13:30,15969
72814-4,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/28/14,13:30,5332
72814-4,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/28/14,13:30,6492
72814-4,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/28/14,13:30,2653
72814-4,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/28/14,13:30,3269
72814-4,1,24,fill4,na,na,na,na,na,na,na,filler,7/28/14,13:30,na
72814-4,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/28/14,13:30,2958
72814-4,1,26,shoe,shoe,kreeb,familiar,novel,R,kreeb,N,MEcontrol,7/28/14,13:30,2752
72814-4,1,27,horse,horse,clock,familiar,familiar,R,clock,N,rec,7/28/14,13:30,4752
72814-4,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/28/14,13:30,2483
72814-5,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/28/14,13:46,2205
72814-5,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/28/14,13:46,1569
72814-5,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/28/14,13:46,1585
72814-5,2,4,wug,wug,apple,novel,familiar,R,apple,N,MEexperimental,7/28/14,13:46,1874
72814-5,2,5,fill4,na,na,na,na,na,na,na,filler,7/28/14,13:46,na
72814-5,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/28/14,13:46,2084
72814-5,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/28/14,13:46,1760
72814-5,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/28/14,13:46,1926
72814-5,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/28/14,13:46,1906
72814-5,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/28/14,13:46,2013
72814-5,2,11,fill3,na,na,na,na,na,na,na,filler,7/28/14,13:46,na
72814-5,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/28/14,13:46,1752
72814-5,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/28/14,13:46,1749
72814-5,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/28/14,13:46,1843
72814-5,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/28/14,13:46,1303
72814-5,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/28/14,13:46,1681
72814-5,2,17,fill2,na,na,na,na,na,na,na,filler,7/28/14,13:46,na
72814-5,2,18,toma,toma,monkey,novel,familiar,R,monkey,N,MEexperimental,7/28/14,13:46,3533
72814-5,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/28/14,13:46,1910
72814-5,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/28/14,13:46,1464
72814-5,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/28/14,13:46,1537
72814-5,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/28/14,13:46,1702
72814-5,2,23,fill1,na,na,na,na,na,na,na,filler,7/28/14,13:46,na
72814-5,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/28/14,13:46,2626
72814-5,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/28/14,13:46,1909
72814-5,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/28/14,13:46,1423
72814-5,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/28/14,13:46,2669
72814-5,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/28/14,13:46,1868
72814-6,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/28/14,13:56,7650
72814-6,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/28/14,13:56,1585
72814-6,2,3,shoe,kreeb,shoe,novel,familiar,L,kreeb,N,MEcontrol,7/28/14,13:56,1099
72814-6,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/28/14,13:56,4159
72814-6,2,5,fill4,na,na,na,na,na,na,na,filler,7/28/14,13:56,na
72814-6,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/28/14,13:56,5848
72814-6,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/28/14,13:56,1675
72814-6,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/28/14,13:56,2389
72814-6,2,9,fep,fep,car,novel,familiar,R,car,N,MEexperimental,7/28/14,13:56,1733
72814-6,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/28/14,13:56,3477
72814-6,2,11,fill3,na,na,na,na,na,na,na,filler,7/28/14,13:56,na
72814-6,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/28/14,13:56,1973
72814-6,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/28/14,13:56,1918
72814-6,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/28/14,13:56,2724
72814-6,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/28/14,13:56,2170
72814-6,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/28/14,13:56,5188
72814-6,2,17,fill2,na,na,na,na,na,na,na,filler,7/28/14,13:56,na
72814-6,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/28/14,13:56,3014
72814-6,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/28/14,13:56,2049
72814-6,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/28/14,13:56,1940
72814-6,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/28/14,13:56,5039
72814-6,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/28/14,13:56,2306
72814-6,2,23,fill1,na,na,na,na,na,na,na,filler,7/28/14,13:56,na
72814-6,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/28/14,13:56,5045
72814-6,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/28/14,13:56,2431
72814-6,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/28/14,13:56,1439
72814-6,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/28/14,13:56,1776
72814-6,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/28/14,13:56,1623
72814-7,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/28/14,14:46,15811
72814-7,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/28/14,14:46,2812
72814-7,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/28/14,14:46,3860
72814-7,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/28/14,14:46,2184
72814-7,1,5,frog,pifo,frog,novel,familiar,L,pifo,N,MEcontrol,7/28/14,14:46,1890
72814-7,1,6,fill1,na,na,na,na,na,na,na,filler,7/28/14,14:46,na
72814-7,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/28/14,14:46,1740
72814-7,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/28/14,14:46,692
72814-7,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/28/14,14:46,6377
72814-7,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/28/14,14:46,14885
72814-7,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/28/14,14:46,7560
72814-7,1,12,fill2,na,na,na,na,na,na,na,filler,7/28/14,14:46,na
72814-7,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/28/14,14:46,745
72814-7,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/28/14,14:46,624
72814-7,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/28/14,14:46,11082
72814-7,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/28/14,14:46,10383
72814-7,1,17,monkey,toma,monkey,novel,familiar,L,toma,N,MEcontrol,7/28/14,14:46,2164
72814-7,1,18,fill3,na,na,na,na,na,na,na,filler,7/28/14,14:46,na
72814-7,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/28/14,14:46,515
72814-7,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/28/14,14:46,4645
72814-7,1,21,carrot,carrot,lamp,familiar,familiar,R,lamp,N,rec,7/28/14,14:46,128927
72814-7,1,22,shovel,shovel,modi,familiar,novel,R,modi,N,MEcontrol,7/28/14,14:46,393
72814-7,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/28/14,14:46,2028
72814-7,1,24,fill4,na,na,na,na,na,na,na,filler,7/28/14,14:46,na
72814-7,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/28/14,14:46,3640
72814-7,1,26,shoe,shoe,kreeb,familiar,novel,R,kreeb,N,MEcontrol,7/28/14,14:46,584
72814-8,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/28/14,15:41,1610
72814-8,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/28/14,15:41,819
72814-8,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/28/14,15:41,1251
72814-8,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/28/14,15:41,2231
72814-8,2,5,fill4,na,na,na,na,na,na,na,filler,7/28/14,15:41,na
72814-8,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/28/14,15:41,1478
72814-8,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/28/14,15:41,1223
72814-8,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/28/14,15:41,1042
72814-8,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/28/14,15:41,1835
72814-8,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/28/14,15:41,1362
72814-8,2,11,fill3,na,na,na,na,na,na,na,filler,7/28/14,15:41,na
72814-8,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/28/14,15:41,1287
72814-8,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/28/14,15:41,1912
72814-8,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/28/14,15:41,1999
72814-8,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/28/14,15:41,1529
72814-8,2,17,fill2,na,na,na,na,na,na,na,filler,7/28/14,15:41,na
72814-8,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/28/14,15:41,1268
72814-8,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/28/14,15:41,1228
72814-8,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/28/14,15:41,1123
72814-8,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/28/14,15:41,1352
72814-8,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/28/14,15:41,1129
72814-8,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/28/14,15:41,1382
72814-8,2,23,fill1,na,na,na,na,na,na,na,filler,7/28/14,15:41,na
72814-8,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/28/14,15:41,1244
72814-8,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/28/14,15:41,1227
72814-8,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/28/14,15:41,1468
72814-8,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/28/14,15:41,1574
72814-8,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/28/14,15:41,1895
72914-1B,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/29/14,11:16,1332
72914-1B,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/29/14,11:16,891
72914-1L,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/29/14,11:25,1436
72914-1B,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/29/14,11:16,879
72914-1L,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/29/14,11:25,942
72914-1B,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/29/14,11:16,1133
72914-1L,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/29/14,11:25,817
72914-1B,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/29/14,11:16,1049
72914-1B,1,6,fill1,na,na,na,na,na,na,na,filler,7/29/14,11:16,na
72914-1L,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/29/14,11:25,2247
72914-1L,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/29/14,11:25,819
72914-1L,1,6,fill1,na,na,na,na,na,na,na,filler,7/29/14,11:25,na
72914-1B,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/29/14,11:16,1322
72914-1B,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/29/14,11:16,1564
72914-1L,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/29/14,11:25,1688
72914-1B,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/29/14,11:16,830
72914-1L,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/29/14,11:25,1846
72914-1B,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/29/14,11:16,1895
72914-1L,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/29/14,11:25,929
72914-1B,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/29/14,11:16,2272
72914-1B,1,12,fill2,na,na,na,na,na,na,na,filler,7/29/14,11:16,na
72914-1L,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/29/14,11:25,1309
72914-1L,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/29/14,11:25,1607
72914-1L,1,12,fill2,na,na,na,na,na,na,na,filler,7/29/14,11:25,na
72914-1B,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/29/14,11:16,1425
72914-1B,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/29/14,11:16,1129
72914-1L,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/29/14,11:25,1532
72914-1B,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/29/14,11:16,1337
72914-1L,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/29/14,11:25,1093
72914-1B,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/29/14,11:16,1511
72914-1L,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/29/14,11:25,1139
72914-1B,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/29/14,11:16,1318
72914-1B,1,18,fill3,na,na,na,na,na,na,na,filler,7/29/14,11:16,na
72914-1L,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/29/14,11:25,953
72914-1L,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/29/14,11:25,1073
72914-1L,1,18,fill3,na,na,na,na,na,na,na,filler,7/29/14,11:25,na
72914-1B,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/29/14,11:16,932
72914-1B,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/29/14,11:16,1833
72914-1L,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/29/14,11:25,1365
72914-1B,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/29/14,11:16,1356
72914-1L,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/29/14,11:25,2133
72914-1B,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/29/14,11:16,1247
72914-1L,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/29/14,11:25,1080
72914-1B,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/29/14,11:16,3247
72914-1L,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/29/14,11:25,1064
72914-1B,1,24,fill4,na,na,na,na,na,na,na,filler,7/29/14,11:16,na
72914-1L,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/29/14,11:25,1191
72914-1L,1,24,fill4,na,na,na,na,na,na,na,filler,7/29/14,11:25,na
72914-1B,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/29/14,11:16,7414
72914-1L,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/29/14,11:25,1280
72914-1L,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/29/14,11:25,989
72914-1B,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/29/14,11:16,2671
72914-1L,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/29/14,11:25,1565
72914-1B,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/29/14,11:16,928
72914-1L,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/29/14,11:25,907
72914-1B,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/29/14,11:16,1033
72914-2B,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/29/14,11:33,16325
72914-2B,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/29/14,11:33,2407
72914-3B,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/29/14,11:42,46269
72914-3B,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/29/14,11:42,4125
72914-3B,1,3,car,fep,car,novel,familiar,L,fep,N,MEcontrol,7/29/14,11:42,12678
72914-3B,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/29/14,11:42,14170
72914-3B,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/29/14,11:42,306
72914-3B,1,6,fill1,na,na,na,na,na,na,na,filler,7/29/14,11:42,na
72914-3B,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/29/14,11:42,1627
72914-3B,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/29/14,11:42,508
72914-3B,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/29/14,11:42,953
72914-2L,2,1,bottle,bottle,bird,familiar,familiar,R,bird,N,rec,7/29/14,11:51,28013
72914-3B,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/29/14,11:42,3971
72914-3B,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/29/14,11:42,5042
72914-3B,1,12,fill2,na,na,na,na,na,na,na,filler,7/29/14,11:42,na
72914-2L,2,2,horse,clock,horse,familiar,familiar,L,clock,N,rec,7/29/14,11:51,10817
72914-2L,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/29/14,11:51,7504
72914-3B,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/29/14,11:42,12612
72914-2L,2,4,wug,wug,apple,novel,familiar,R,apple,N,MEexperimental,7/29/14,11:51,10501
72914-2L,2,5,fill4,na,na,na,na,na,na,na,filler,7/29/14,11:51,na
72914-3B,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/29/14,11:42,18160
72914-2L,2,6,hammer,hammer,sheep,familiar,familiar,R,sheep,N,rec,7/29/14,11:51,6121
72914-2L,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/29/14,11:51,8791
72914-3B,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/29/14,11:42,32993
72914-2L,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/29/14,11:51,3663
72914-3B,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/29/14,11:42,9458
72914-2L,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/29/14,11:51,11235
72914-2L,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/29/14,11:51,5371
72914-2L,2,11,fill3,na,na,na,na,na,na,na,filler,7/29/14,11:51,na
72914-2L,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/29/14,11:51,1297
72914-2L,2,13,cat,cat,ball,familiar,familiar,R,ball,N,rec,7/29/14,11:51,4581
72914-3B,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/29/14,11:42,32419
72914-3B,1,18,fill3,na,na,na,na,na,na,na,filler,7/29/14,11:42,na
72914-2L,2,14,kreeb,shoe,kreeb,familiar,novel,L,shoe,N,MEexperimental,7/29/14,11:51,4095
72914-3B,1,19,dofa,dofa,train,novel,familiar,R,train,N,MEexperimental,7/29/14,11:42,7591
72914-2L,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/29/14,11:51,3917
72914-2L,2,16,pifo,pifo,frog,novel,familiar,R,frog,N,MEexperimental,7/29/14,11:51,1862
72914-2L,2,17,fill2,na,na,na,na,na,na,na,filler,7/29/14,11:51,na
72914-2L,2,18,toma,toma,monkey,novel,familiar,R,monkey,N,MEexperimental,7/29/14,11:51,11701
72914-2L,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/29/14,11:51,6004
72914-2L,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/29/14,11:51,23528
72914-2L,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/29/14,11:51,6356
